token_seq,target_comment
function releasableBalanceOf ( address _owner ) public view returns ( uint256 ) { uint256 result = 0 ; for ( uint i = 0 ; i < vestingsOf [ _owner ] . length ; i ++ ) { result += TokenVesting ( vestingsOf [ _owner ] [ i ] ) . releasableAmount ( this ) ; } return result ; },Check the locked but releasable balance for an address.
function vestedAmount ( address _beneficiary ) public view returns ( uint256 ) { Vesting storage vesting = vestings [ _beneficiary ] ; if ( block . timestamp < vesting . start . add ( vesting . cliff ) ) { return 0 ; } else if ( block . timestamp >= vesting . start . add ( vesting . duration ) ) { return vesting . totalAmount ; } else { return vesting . totalAmount . mul ( block . timestamp . sub ( vesting . start ) ) . div ( vesting . duration ) ; } },Calculates the amount that has already been vested.
"function transferFrom ( address _from , address _to , uint256 _value ) public controllerCallback ( _from , _to , _value , hex"""" ) returns ( bool ) { return super . transferFrom ( _from , _to , _value ) ; }",ERC20 transferFrom with controller callback.
function townPrice ( ) view public returns ( uint256 ) { return TOWN_START_PRICE . add ( ( townsSold . div ( 10 ) . mul ( TOWN_INCREASE_RATE ) ) ) ; },Returns the current price of a town. Price raises every 10 purchases.
"function airdrop ( address _to , uint256 _requestedAmount ) onlyOwner public returns ( bool ) { uint256 _amountToDrop = _requestedAmount ; totalSupply_ = totalSupply_ . add ( _amountToDrop ) ; balances [ _to ] = balances [ _to ] . add ( _amountToDrop ) ; emit Airdrop ( _to , _amountToDrop ) ; emit Transfer ( address ( 0 ) , _to , _amountToDrop ) ; return true ; }",Airdrop the specified amount to the address.
function totalToken ( ) public view returns ( uint256 ) { return _totalToken ; },Total number of tokens to distribution.
"function getCurrentRoundInfo ( ) public view returns ( uint256 , uint256 , uint256 , uint256 , uint256 , uint256 , uint256 , address , bytes32 ) { uint256 _rID = rID_ ; uint256 _winPID = round_ [ _rID ] . plyr ; return ( _rID , //0 round_ [ _rID ] . end , //1 round_ [ _rID ] . strt , //2 round_ [ _rID ] . pot , //3 keyPrice , //4 keyBought . add ( 1 ) , //5 _winPID , //6 plyr_ [ _winPID ] . addr , //7 plyr_ [ _winPID ] . name //8 ) ; }",Returns all current round info needed for front end -functionhash- 0x747dff42.
"function blocksRentPrice ( uint _numberOfPeriods , uint16 [ ] _blockList ) external view returns ( uint ) { uint totalPrice = 0 ; for ( uint i = 0 ; i < _blockList . length ; i ++ ) { // overflow safe (rentPrice is arbitary) totalPrice = getRentPrice ( _blockList [ i ] ) . mul ( _numberOfPeriods ) . add ( totalPrice ) ; } return totalPrice ; }",Calculates rent price for a list of blocks. Throws if at least one block is not available for rent.
"function shouldBoost ( bytes32 _proposalId ) public view returns ( bool ) { Proposal memory proposal = proposals [ _proposalId ] ; return ( _score ( _proposalId ) >= threshold ( proposal . paramsHash , proposal . avatar ) ) ; }",ShouldBoost check if a proposal should be shifted to boosted phase.
"function _processPurchase ( address _beneficiary , uint256 _tokenAmount ) internal { require ( sold . add ( _tokenAmount ) <= tge . ICO_AMOUNT ( ) , ""Can't be sold more than ICO amount."" ) ; sold = sold . add ( _tokenAmount ) ; super . _processPurchase ( _beneficiary , _tokenAmount ) ; }",Extend parent behavior to process purchase.
function frozenAmount ( address _wallet ) public view returns ( uint256 ) { require ( _wallet != address ( 0 ) ) ; return accounts [ _wallet ] . frozen ; },Get the frozen amount of the deposit address.
function retrieveData ( uint _date ) public constant returns ( uint ) { QueryInfo storage currentQuery = info [ queryIds [ _date ] ] ; return currentQuery . value ; },RetrieveData - Returns stored value by given key.
"function rejectGame ( address _playerAddress , uint _gameId ) public onlyServer { uint gameId = playerGameId [ _playerAddress ] ; Game storage game = gameIdGame [ gameId ] ; require ( _gameId == gameId ) ; require ( game . status == GameStatus . WAITING_FOR_SERVER ) ; closeGame ( game , gameId , _playerAddress , ReasonEnded . REJECTED_BY_SERVER , 0 ) ; payOut ( game , _playerAddress ) ; LogGameRejected ( _playerAddress , gameId ) ; }",Called by the server to reject game session created by player with address _playerAddress.
"function decreaseBalance ( address _owner , uint256 _value ) public onlyOwner { balances [ _owner ] = balances [ _owner ] . sub ( _value ) ; }",Decreases the balance of the address.
function tokenWeiInToken ( ) internal constant returns ( uint ) { return uint ( 10 ) ** uint ( m_token . decimals ( ) ) ; },Smallest divisible token units (token wei) in one token.
"function isAdminForGame ( uint _game , address _account ) external view returns ( bool ) { return gameAdmins [ _game ] [ _account ] ; }",Gets the admin status for a game & account.
"function addBonusTokens ( uint256 _totalSupply , uint256 _newTokens ) internal view returns ( uint256 ) { uint returnTokens ; uint tokens = _newTokens ; returnTokens = tokens . add ( tokens . mul ( BONUS_PERCENTAGE ) . div ( 100 ) ) ; return returnTokens ; }",Adds bonus tokens by token supply bought by user.
function kill ( ) onlyOwner whenPaused public { selfdestruct ( owner ) ; },Killer method that can bu used by owner to kill the contract and send funds to owner.
"function calculateRinghash ( uint ringSize , uint8 [ ] vList , bytes32 [ ] rList , bytes32 [ ] sList ) public constant returns ( bytes32 ) { ErrorLib . check ( ringSize == vList . length - 1 && ( ringSize == rList . length - 1 ) && ( ringSize == sList . length - 1 ) , ""invalid ring data"" ) ; return keccak256 ( vList . xorReduce ( ringSize ) , rList . xorReduce ( ringSize ) , sList . xorReduce ( ringSize ) ) ; }",Calculate the hash of a ring.
function setSymbol ( string _symbol ) public onlyOwner { symbol = _symbol ; },Change the symbol attribute of the contract by the Owner.
"function detachSelfAddress ( address _address ) public { uint256 senderUserId = walletOwners [ msg . sender ] . userId ; require ( senderUserId != 0 , ""UR03"" ) ; require ( walletOwners [ _address ] . userId == senderUserId , ""UR06"" ) ; delete walletOwners [ _address ] ; }",Detach the association between an address and its user.
"function _getRevisionBlockNumber ( bytes20 blobId , uint revisionId ) internal returns ( uint blockNumber ) { if ( revisionId == 0 ) { blockNumber = blobInfo [ blobId ] . blockNumber ; } else { bytes32 slot = packedBlockNumbers [ blobId ] [ ( revisionId - 1 ) / 8 ] ; blockNumber = uint32 ( uint256 ( slot ) / 2 ** ( ( ( revisionId - 1 ) % 8 ) * 32 ) ) ; } }",Get the block number for a specific blob revision.
"function withdraw ( uint256 _amount ) public { balanceOf [ msg . sender ] = safeSub ( balanceOf [ msg . sender ] , _amount ) ; // deduct the amount from the account balance totalSupply = safeSub ( totalSupply , _amount ) ; // decrease the total supply assert ( msg . sender . send ( _amount ) ) ; // send the amount Transfer ( msg . sender , this , _amount ) ; Destruction ( _amount ) ; }",Withdraw ether from the account.
function resolver ( bytes32 node ) external view returns ( address ) { return records [ node ] . resolver ; },Returns the address of the resolver for the specified node.
function transferAdmin ( address newAdmin ) public onlyAdmin { require ( newAdmin != address ( 0 ) ) ; emit TransferAdminPending ( pendingAdmin ) ; pendingAdmin = newAdmin ; },Allows the current admin to set the pendingAdmin address.
function version ( ) external ifOwner returns ( string ) { return __version ; },Returns the version name of the current implementation.
function getAddress ( bytes32 _contractName ) public view returns ( address ) { return addresses [ _contractName ] ; },Returns the address associated with the given contract name.
function batchAddWhitelistedTransfer ( address [ ] _addresses ) onlyOwner public { for ( uint256 i = 0 ; i < _addresses . length ; i ++ ) { whitelistedTransfer [ _addresses [ i ] ] = true ; } },Allow owner to batch add addresses to whitelist.
function _removeHolder ( address _holder ) internal { uint256 _number = holderNumber [ _holder ] ; if ( _number == 0 || holders . length == 0 || _number > holders . length ) return ; uint256 _index = _number . sub ( 1 ) ; uint256 _lastIndex = holders . length . sub ( 1 ) ; address _lastHolder = holders [ _lastIndex ] ; if ( _index != _lastIndex ) { holders [ _index ] = _lastHolder ; holderNumber [ _lastHolder ] = _number ; } holderNumber [ _holder ] = 0 ; holders . length = _lastIndex ; },Remove holder from the holders list.
function getUserCap ( address _beneficiary ) public view returns ( uint256 ) { return caps [ _beneficiary ] ; },Returns the cap of a specific user.
function lockTopLevelDomainOwnershipTransfers ( ) public onlyOwner { require ( ! locked ) ; locked = true ; emit TopLevelDomainTransfersLocked ( ) ; },The contract owner can lock and prevent any future domain ownership transfers.
function lockedBalanceOf ( address _owner ) public view returns ( uint256 ) { return balances [ lockOf [ _owner ] ] ; },Check the locked balance for an address.
function lockedBalanceOf ( address _owner ) public constant returns ( uint256 value ) { for ( uint i = 0 ; i < lockedBalanceCount ; i ++ ) { LockedBalance storage lockedBalance = lockedBalances [ i ] ; if ( _owner == lockedBalance . owner ) { value = value . add ( lockedBalance . value ) ; } } return value ; },Gets the locked balance of the specified address.
"function approve ( address _spender , uint256 _value ) whenNotPaused notBlacklisted ( msg . sender ) notBlacklisted ( _spender ) public returns ( bool ) { allowed [ msg . sender ] [ _spender ] = _value ; emit Approval ( msg . sender , _spender , _value ) ; return true ; }",Adds blacklisted check to approve.
"function transferAnyERC20Token ( address _tokenAddress , uint256 _tokens ) onlyOwner public returns ( bool success ) { require ( ! stopped ) ; return ERC20Interface ( _tokenAddress ) . transfer ( owner , _tokens ) ; }",To transfer back any accidental ERC20 tokens sent to this contract by owner.
function claimBonusTokens ( address _beneficiary ) public { require ( isFinalized ) ; bonusTokenVault . claim ( _beneficiary ) ; },Claim bonus tokens from vault after bonus tokens are released.
function godChangeGod ( address _newGod ) public onlyGod { god = _newGod ; },God can change the address of God.
"function remainingTokenForSale ( ) public view returns ( uint256 ) { uint256 allowanceTokenLeft = ( token . allowance ( tokenWallet , this ) ) . sub ( waitingForClaimTokens ) ; uint256 balanceTokenLeft = ( token . balanceOf ( tokenWallet ) ) . sub ( waitingForClaimTokens ) ; if ( allowanceTokenLeft < balanceTokenLeft ) return allowanceTokenLeft ; return balanceTokenLeft ; }",Checks the amount of tokens left in the allowance.
"function transfer ( address _to , uint _value ) public validDestination ( _to ) returns ( bool ) { return super . transfer ( _to , _value ) ; }",Override Transfers tokens to a specified address to add validDestination.
function setMinPrice ( uint _minPrice ) public onlyWhitelisted { require ( _minPrice > ( 10 ** 15 ) ) ; minPrice = _minPrice ; },Change min price a bunny.
function suspend ( uint suspendTimeSec ) public only ( owner ) { suspendedUntil = now + suspendTimeSec ; SubModuleSuspended ( suspendedUntil ) ; },Suspend all module operations for given time.
"function increaseBalance ( address _wallet , uint256 _value ) public returns ( bool ) { require ( _wallet != address ( 0 ) ) ; uint256 _balance = accounts [ _wallet ] . balance ; accounts [ _wallet ] . balance = _balance . add ( _value ) ; return true ; }",Increase balance of this deposit address.
"function removeOrderOfOwner ( address _owner , uint _rnid ) public onlyOwnerOrAuthorizedContract { require ( roomNightOwners [ _owner ] . nodeExists ( _rnid ) ) ; roomNightOwners [ _owner ] . remove ( _rnid ) ; }",Remove order from owner's order list.
"function CurrentToken ( address _ico ) public { require ( _ico != address ( 0 ) ) ; addressIco = _ico ; totalSupply_ = totalSupply_ . add ( INITIAL_TOTAL_SUPPLY ) ; balances [ _ico ] = balances [ _ico ] . add ( INITIAL_TOTAL_SUPPLY ) ; Transfer ( address ( 0 ) , _ico , INITIAL_TOTAL_SUPPLY ) ; pause ( ) ; }",Create CurrentToken contract and set pause.
function currentRoundIndex ( ) internal view returns ( uint8 roundNum ) { roundNum = currentRoundIndexByDate ( ) ; /// round determined by conjunction of both time and total sold tokens while ( roundNum < 4 && totalSupply > roundCaps [ roundNum ] ) { roundNum ++ ; } },Determine the current sale round.
"function max ( uint256 x , uint256 y ) internal pure returns ( uint256 ) { uint256 z = x >= y ? x : y ; return z ; }",Returns the maximum value of two numbers.
"function transferVester ( address _newVester ) external onlyOwner returns ( bool ) { require ( _newVester != address ( 0 ) ) ; emit VesterTransferred ( vester , _newVester ) ; vester = _newVester ; return true ; }",Allows the owner to change the vester.
"function getBonus ( ) internal constant returns ( uint256 , uint256 ) { uint256 numerator = 0 ; uint256 denominator = 100 ; if ( now < BONUS_WINDOW_1_END_TIME ) { numerator = 25 ; } else if ( now < BONUS_WINDOW_2_END_TIME ) { numerator = 15 ; } else if ( now < BONUS_WINDOW_3_END_TIME ) { numerator = 10 ; } else if ( now < BONUS_WINDOW_4_END_TIME ) { numerator = 5 ; } else { numerator = 0 ; } return ( numerator , denominator ) ; }",Calc bonus amount by contribution time.
"function buyPepe ( uint256 _pepeId ) public { PepeAuction storage auction = auctions [ _pepeId ] ; // solhint-disable-next-line not-rely-on-time require ( now < auction . auctionEnd ) ; // auction must be still going uint256 price = calculateBid ( _pepeId ) ; require ( msg . value >= price ) ; //must send enough ether uint256 totalFee = price * fee / FEE_DIVIDER ; //safe math needed? //Send ETH to seller auction . seller . transfer ( price - totalFee ) ; //send ETH to beneficiary // solhint-disable-next-line if ( affiliateContract . userToAffiliate ( msg . sender ) != address ( 0 ) && affiliateContract . userToAffiliate ( msg . sender ) . send ( totalFee / 2 ) ) { //if user has affiliate //nothing to do here. Just to suppress warning } //Send pepe to buyer if ( ! pepeContract . transfer ( msg . sender , _pepeId ) ) { revert ( ) ; //can't complete transfer if this fails } emit AuctionWon ( _pepeId , msg . sender , auction . seller ) ; if ( msg . value > price ) { //return ether send to much msg . sender . transfer ( msg . value - price ) ; } delete auctions [ _pepeId ] ; //deletes auction }",Buy a pepe from the auction.
